crop_name,adm_id,planting_doy,maturity_doy
Grain maize,US-22-025,77.0,206.0
Grain maize,US-24-021,120.0,274.5
Grain maize,US-30-035,132.33333333333334,252.33333333333331
Grain maize,US-37-159,109.0,268.0
Grain maize,US-53-061,121.0,283.0
Grain maize,US-24-027,114.0,266.0
Grain maize,US-13-113,100.0,247.25
Grain maize,US-01-097,101.0,233.0
Grain maize,US-24-043,122.25,277.25
Grain maize,US-51-005,121.0,283.0
Grain maize,US-06-013,91.0,252.0
Grain maize,US-31-077,132.0,278.0
Grain maize,US-48-073,97.0,230.0
Grain maize,US-36-063,121.0,283.0
Grain maize,US-36-081,121.0,283.0
Grain maize,US-51-167,126.0,260.0
Grain maize,US-32-015,137.85714285714286,267.2857142857143
Grain maize,US-53-065,130.0,286.0
Grain maize,US-41-045,138.0,295.0
Grain maize,US-48-495,97.0,230.0
Grain maize,US-37-117,122.33333333333331,259.0
Grain maize,US-13-215,97.33333333333331,259.0
Grain maize,US-53-077,121.0,283.0
Grain maize,US-30-015,131.4,250.4
Grain maize,US-53-033,121.0,283.0
Grain maize,US-22-033,84.5,212.5
Grain maize,US-38-019,140.0,272.0
Grain maize,US-01-089,106.0,257.0
Grain maize,US-37-113,109.5,245.25
Grain maize,US-37-039,114.0,257.0
Grain maize,US-51-155,126.0,260.0
Grain maize,US-37-161,116.0,250.0
Grain maize,US-38-059,140.0,272.0
Grain maize,US-48-081,63.5,211.0
Grain maize,US-13-107,90.0,273.0
Grain maize,US-51-113,126.0,260.0
Grain maize,US-48-029,60.0,283.0
Grain maize,US-51-125,126.0,260.0
Grain maize,US-47-025,122.75,260.25
Grain maize,US-17-097,130.0,274.0
Grain maize,US-47-081,105.0,254.0
Grain maize,US-13-251,86.0,285.0
Grain maize,US-53-045,121.0,283.0
Grain maize,US-37-199,114.0,259.0
Grain maize,US-42-071,121.0,283.0
Grain maize,US-27-137,136.0,281.0
Grain maize,US-18-089,138.0,282.0
Grain maize,US-48-075,102.5,242.25
Grain maize,US-28-049,83.0,214.0
Grain maize,US-36-031,136.0,288.0
Grain maize,US-42-063,126.5,283.5
Grain maize,US-32-011,136.0,270.75
Grain maize,US-47-105,113.0,257.0
Grain maize,US-37-083,130.0,276.0
Grain maize,US-29-029,122.0,264.5
Grain maize,US-48-161,97.0,230.0
Grain maize,US-51-177,117.0,260.0
Grain maize,US-26-041,136.0,286.0
Grain maize,US-51-195,127.0,261.0
Grain maize,US-39-107,125.25,281.75
Grain maize,US-40-113,101.33333333333331,270.3333333333333
Grain maize,US-19-189,133.0,270.0
Grain maize,US-48-261,60.0,283.0
Grain maize,US-27-011,136.0,281.0
Grain maize,US-17-153,110.5,278.5
Grain maize,US-23-031,143.5,272.5
Grain maize,US-55-051,138.0,283.0
Grain maize,US-24-019,118.0,273.0
Grain maize,US-05-147,92.0,215.0
Grain maize,US-26-083,136.0,286.0
Grain maize,US-21-237,130.0,264.0
Grain maize,US-08-019,128.0,284.0
Grain maize,US-05-013,93.25,214.25
Grain maize,US-21-177,130.0,264.0
Grain maize,US-48-089,97.0,230.0
Grain maize,US-26-071,128.5,284.5
Grain maize,US-30-003,134.0,252.0
Grain maize,US-21-115,130.0,264.0
Grain maize,US-35-051,142.0,280.3333333333333
Grain maize,US-21-027,130.0,264.0
Grain maize,US-01-095,105.0,259.0
Grain maize,US-22-063,82.0,211.0
Grain maize,US-23-021,151.0,277.0
Grain maize,US-30-001,134.0,252.0
Grain maize,US-01-073,101.0,233.0
Grain maize,US-24-009,115.66666666666669,266.6666666666667
Grain maize,US-22-091,80.0,214.0
Grain maize,US-47-033,124.0,258.0
Grain maize,US-22-077,79.0,200.0
Grain maize,US-01-069,85.0,218.0
Grain maize,US-01-063,101.0,233.0
Grain maize,US-41-019,121.0,283.0
Grain maize,US-18-065,114.5,282.5
Grain maize,US-22-021,94.0,214.0
Grain maize,US-12-007,88.0,214.0
Grain maize,US-36-047,121.0,283.0
Grain maize,US-30-029,133.28571428571428,252.14285714285717
Grain maize,US-30-093,134.0,252.0
Grain maize,US-01-005,101.0,233.0
Grain maize,US-06-103,114.0,259.6666666666667
Grain maize,US-22-041,94.0,214.0
Grain maize,US-06-089,122.0,253.0
Grain maize,US-13-001,90.0,275.0
Grain maize,US-53-007,127.0,285.0
Grain maize,US-24-001,124.8,280.4
Grain maize,US-01-091,83.0,282.0
Grain maize,US-37-125,135.0,275.0
Grain maize,US-46-117,142.0,280.0
Grain maize,US-36-065,136.0,288.0
Grain maize,US-51-161,126.0,260.0
Grain maize,US-54-013,133.66666666666666,268.0
Grain maize,US-08-015,128.0,284.0
Grain maize,US-42-061,121.0,283.0
Grain maize,US-48-205,109.5,250.5
Grain maize,US-01-085,84.0,283.0
Grain maize,US-05-099,87.0,209.0
Grain maize,US-05-075,105.0,279.0
Grain maize,US-06-107,124.0,256.6666666666667
Grain maize,US-06-071,121.5909090909091,264.40909090909093
Grain maize,US-16-039,136.0,279.0
Grain maize,US-55-043,138.0,283.0
Grain maize,US-45-071,102.0,287.0
Grain maize,US-48-155,98.5,235.83333333333331
Grain maize,US-47-059,124.0,258.0
Grain maize,US-45-063,87.0,286.0
Grain maize,US-41-055,121.0,283.0
Grain maize,US-36-103,121.0,283.0
Grain maize,US-48-393,97.0,230.0
Grain maize,US-30-047,125.0,251.0
Grain maize,US-47-157,124.0,258.0
Grain maize,US-44-005,121.0,283.0
Grain maize,US-22-085,94.0,214.0
Grain maize,US-19-091,133.0,270.0
Grain maize,US-33-007,146.66666666666666,266.0
Grain maize,US-53-075,130.0,286.0
Grain maize,US-26-013,121.0,283.0
Grain maize,US-24-035,124.0,267.5
Grain maize,US-25-013,124.75,284.25
Grain maize,US-25-021,136.0,288.0
Grain maize,US-23-015,132.25,277.75
Grain maize,US-45-061,90.0,272.0
Grain maize,US-48-167,97.0,230.0
Grain maize,US-49-035,130.0,285.0
Grain maize,US-51-007,121.0,283.0
Grain maize,US-37-023,116.0,250.0
Grain maize,US-06-097,91.0,252.0
Grain maize,US-48-395,97.0,230.0
Grain maize,US-50-009,151.0,277.0
Grain maize,US-51-139,126.0,260.0
Grain maize,US-37-133,110.0,258.0
Grain maize,US-13-139,114.0,271.0
Grain maize,US-37-015,120.75,256.75
Grain maize,US-36-077,128.5,285.5
Grain maize,US-12-031,60.0,283.0
Grain maize,US-34-005,121.0,283.0
Grain maize,US-48-245,97.0,230.0
Grain maize,US-27-077,136.0,281.0
Grain maize,US-51-147,126.0,260.0
Grain maize,US-06-025,125.66666666666669,266.1666666666667
Grain maize,US-08-029,128.0,284.0
Grain maize,US-10-001,134.0,266.0
Grain maize,US-12-033,90.6,232.8
Grain maize,US-48-457,97.0,230.0
Grain maize,US-19-111,133.0,270.0
Grain maize,US-48-215,60.0,283.0
Grain maize,US-48-413,82.0,225.5
Grain maize,US-32-027,136.875,272.5
Grain maize,US-22-111,94.0,214.0
Grain maize,US-13-317,105.0,266.0
Grain maize,US-13-305,92.25,262.25
Grain maize,US-01-001,99.0,260.75
Grain maize,US-45-055,92.0,287.0
Grain maize,US-51-149,117.0,277.0
Grain maize,US-19-147,133.0,270.0
Grain maize,US-22-115,94.0,214.0
Grain maize,US-53-015,121.0,283.0
Grain maize,US-08-109,128.0,284.0
Grain maize,US-30-105,134.0,252.0
Grain maize,US-48-441,71.0,219.0
Grain maize,US-12-089,88.0,214.0
Grain maize,US-18-069,138.0,282.0
Grain maize,US-48-373,66.0,201.0
Grain maize,US-16-079,136.0,279.0
Grain maize,US-51-175,125.0,281.0
Grain maize,US-29-205,128.0,268.0
Grain maize,US-47-175,119.0,256.5
Grain maize,US-47-185,121.5,257.25
Grain maize,US-47-041,124.0,258.0
Grain maize,US-49-029,130.0,285.0
Grain maize,US-21-205,121.0,268.0
Grain maize,US-21-079,119.66666666666669,271.0
Grain maize,US-22-071,90.75,213.5
Grain maize,US-51-840,126.0,260.0
Grain maize,US-21-181,130.0,264.0
Grain maize,US-27-171,136.0,281.0
Grain maize,US-36-043,136.0,288.0
Grain maize,US-08-117,128.0,284.0
Grain maize,US-48-315,97.0,230.0
Grain maize,US-47-123,117.4,255.6
Grain maize,US-48-219,97.0,230.0
Grain maize,US-05-011,102.25,223.0
Grain maize,US-05-103,85.0,211.0
Grain maize,US-09-007,124.75,284.25
Grain maize,US-48-277,97.0,230.0
Grain maize,US-20-003,122.0,270.0
Grain maize,US-42-035,121.0,283.0
Grain maize,US-22-059,79.0,204.0
Grain maize,US-37-137,118.33333333333331,259.0
Grain maize,US-28-029,83.0,211.0
Grain maize,US-45-019,87.0,273.0
Grain maize,US-12-009,88.0,214.0
Grain maize,US-29-095,116.0,264.5
Grain maize,US-05-139,101.5,218.0
Grain maize,US-54-019,121.0,283.0
Grain maize,US-18-161,129.5,282.5
Grain maize,US-05-029,103.0,230.0
Grain maize,US-37-123,97.0,274.0
Grain maize,US-12-086,69.33333333333333,260.0
Grain maize,US-51-193,120.0,266.6666666666667
Grain maize,US-06-027,134.0,259.55555555555554
Grain maize,US-06-053,91.0,252.0
Grain maize,US-35-039,122.0,275.0
Grain maize,US-51-171,126.0,260.0
Grain maize,US-42-003,121.0,283.0
Grain maize,US-19-033,133.0,270.0
Grain maize,US-36-045,136.0,288.0
Grain maize,US-09-009,121.0,283.0
Grain maize,US-48-171,64.0,212.0
Grain maize,US-04-021,136.75,272.25
Grain maize,US-06-093,127.625,261.375
Grain maize,US-24-031,112.0,272.0
Grain maize,US-01-117,101.0,233.0
Grain maize,US-41-065,121.0,283.0
Grain maize,US-54-045,119.75,274.75
Grain maize,US-48-401,97.0,230.0
Grain maize,US-17-003,91.0,283.0
Grain maize,US-23-027,142.0,276.4
Grain maize,US-37-193,116.0,250.0
Grain maize,US-48-129,139.0,273.0
Grain maize,US-21-179,120.0,267.0
Grain maize,US-54-023,121.0,283.0
Grain maize,US-36-053,121.0,283.0
Grain maize,US-13-051,92.66666666666669,275.6666666666667
Grain maize,US-38-077,140.0,272.0
Grain maize,US-22-009,80.5,206.25
Grain maize,US-48-349,97.0,230.0
Grain maize,US-40-133,110.0,244.0
Grain maize,US-53-027,121.0,283.0
Grain maize,US-24-017,120.0,260.75
Grain maize,US-48-071,97.0,230.0
Grain maize,US-12-053,88.0,214.0
Grain maize,US-53-017,130.0,286.0
Grain maize,US-28-017,112.25,230.5
Grain maize,US-21-097,130.0,264.0
Grain maize,US-51-019,126.0,260.0
Grain maize,US-22-079,86.5,210.0
Grain maize,US-34-025,121.0,283.0
Grain maize,US-35-007,122.0,275.0
Grain maize,US-28-137,100.0,221.0
Grain maize,US-27-075,136.0,281.0
Grain maize,US-48-391,97.0,230.0
Grain maize,US-28-033,112.0,229.5
Grain maize,US-06-017,113.0,256.0
Grain maize,US-30-045,134.0,252.0
Grain maize,US-40-101,110.0,244.0
Grain maize,US-21-059,130.0,264.0
Grain maize,US-28-109,124.0,238.0
Grain maize,US-06-003,135.0,268.0
Grain maize,US-28-163,89.0,211.0
Grain maize,US-24-013,117.5,274.5
Grain maize,US-47-091,122.0,256.0
Grain maize,US-08-055,128.0,284.0
Grain maize,US-49-037,130.0,285.0
Grain maize,US-40-065,110.0,244.0
Grain maize,US-47-089,116.25,256.0
Grain maize,US-21-189,130.0,264.0
Grain maize,US-12-107,60.0,283.0
Grain maize,US-55-023,138.0,283.0
Grain maize,US-40-031,110.0,244.0
Grain maize,US-12-023,60.0,283.0
Grain maize,US-18-083,91.0,283.0
Grain maize,US-45-025,89.0,285.0
Grain maize,US-37-009,121.0,255.0
Grain maize,US-51-057,121.0,278.0
Grain maize,US-55-003,138.0,283.0
Grain maize,US-37-019,100.83333333333331,264.3333333333333
Grain maize,US-46-125,91.0,283.0
Grain maize,US-32-033,131.2,281.6
Grain maize,US-45-007,118.25,265.5
Grain maize,US-49-005,130.0,285.0
Grain maize,US-54-109,121.0,283.0
Grain maize,US-05-045,119.0,235.0
Grain maize,US-54-039,116.0,276.0
Grain maize,US-13-135,107.75,265.25
Grain maize,US-40-025,110.0,244.0
Grain maize,US-18-001,129.5,282.5
Grain maize,US-22-097,87.25,209.0
Grain maize,US-51-121,126.0,260.0
Grain maize,US-48-313,97.0,230.0
Grain maize,US-30-011,134.0,252.0
Grain maize,US-22-005,82.0,211.0
Grain maize,US-45-041,98.0,273.0
Grain maize,US-53-009,121.0,283.0
Grain maize,US-21-065,123.0,270.0
Grain maize,US-48-453,80.0,215.0
Grain maize,US-29-197,130.5,269.0
Grain maize,US-22-015,94.0,214.0
Grain maize,US-13-029,90.0,275.0
Grain maize,US-13-303,101.25,273.5
Grain maize,US-37-171,118.0,257.5
Grain maize,US-28-021,81.75,212.0
Grain maize,US-46-095,142.0,280.0
Grain maize,US-48-335,70.0,269.0
Grain maize,US-30-039,126.33333333333331,252.33333333333331
Grain maize,US-22-035,87.0,213.0
Grain maize,US-08-069,128.0,284.0
Grain maize,US-20-143,114.0,256.0
Grain maize,US-45-045,132.0,269.0
Grain maize,US-22-037,94.0,214.0
Grain maize,US-20-009,122.0,260.0
Grain maize,US-16-061,121.0,283.0
Grain maize,US-49-011,130.0,285.0
Grain maize,US-35-055,122.0,275.0
Grain maize,US-48-449,97.0,230.0
Grain maize,US-30-033,134.0,252.0
Grain maize,US-48-459,97.0,230.0
Grain maize,US-06-047,91.0,252.0
Grain maize,US-36-071,121.0,283.0
Grain maize,US-18-147,110.5,273.5
Grain maize,US-46-047,142.0,280.0
Grain maize,US-25-011,133.0,287.0
Grain maize,US-51-083,112.0,273.0
Grain maize,US-51-095,122.0,278.0
Grain maize,US-16-041,136.0,279.0
Grain maize,US-45-083,124.0,260.25
Grain maize,US-39-167,121.0,278.25
Grain maize,US-42-045,121.0,283.0
Grain maize,US-08-093,128.0,284.0
Grain maize,US-37-051,133.0,275.0
Grain maize,US-30-031,132.33333333333334,253.66666666666663
Grain maize,US-22-039,82.0,208.0
Grain maize,US-19-093,133.0,270.0
Grain maize,US-01-009,102.0,239.5
Grain maize,US-22-001,94.0,214.0
Grain maize,US-51-191,126.0,260.0
Grain maize,US-37-021,114.75,254.75
Grain maize,US-23-017,151.0,277.0
Grain maize,US-33-009,151.0,277.0
Grain maize,US-16-037,136.0,279.0
Grain maize,US-37-139,116.0,250.0
Grain maize,US-38-067,140.0,272.0
Grain maize,US-48-175,97.0,230.0
Grain maize,US-19-149,133.0,270.0
Grain maize,US-54-081,121.0,283.0
Grain maize,US-40-067,110.0,244.0
Grain maize,US-26-143,136.0,286.0
Grain maize,US-13-185,92.0,224.0
Grain maize,US-17-047,120.25,276.25
Grain maize,US-28-087,100.5,228.75
Grain maize,US-42-091,121.0,283.0
Grain maize,US-42-053,143.0,285.0
Grain maize,US-30-013,133.0,253.0
Grain maize,US-42-017,121.0,283.0
Grain maize,US-48-405,97.0,230.0
Grain maize,US-41-017,134.6,292.6
Grain maize,US-38-099,140.0,272.0
Grain maize,US-08-071,128.0,284.0
Grain maize,US-08-057,128.0,284.0
Grain maize,US-48-303,97.0,230.0
Grain maize,US-13-289,92.75,261.0
Grain maize,US-12-049,81.0,231.25
Grain maize,US-48-409,78.5,256.5
Grain maize,US-54-075,121.0,283.0
Grain maize,US-42-101,121.0,283.0
Grain maize,US-51-023,126.0,260.0
Grain maize,US-53-019,130.0,286.0
Grain maize,US-21-101,130.0,264.0
Grain maize,US-54-065,123.5,271.5
Grain maize,US-48-225,97.0,230.0
Grain maize,US-13-205,92.0,224.0
Grain maize,US-30-081,134.0,252.0
Grain maize,US-53-047,130.0,286.0
Grain maize,US-47-141,120.66666666666669,257.0
Grain maize,US-45-075,96.0,278.0
Grain maize,US-05-095,119.0,235.0
Grain maize,US-21-193,130.0,264.0
Grain maize,US-22-083,88.4,212.6
Grain maize,US-16-087,136.0,279.0
Grain maize,US-01-099,101.0,233.0
Grain maize,US-22-051,91.4,213.6
Grain maize,US-39-121,121.0,283.0
Grain maize,US-46-075,142.0,280.0
Grain maize,US-45-085,95.5,266.6666666666667
Grain maize,US-37-029,119.75,264.75
Grain maize,US-56-031,136.0,282.0
Grain maize,US-51-157,126.0,260.0
Grain maize,US-45-067,115.0,261.0
Grain maize,US-48-403,97.0,230.0
Grain maize,US-30-005,134.0,252.0
Grain maize,US-08-045,128.0,284.0
Grain maize,US-37-155,95.0,275.0
Grain maize,US-48-347,82.0,281.0
Grain maize,US-48-067,97.0,230.0
Grain maize,US-13-201,92.0,224.0
Grain maize,US-29-037,114.0,271.0
Grain maize,US-21-005,125.75,266.25
Grain maize,US-12-017,88.0,214.0
Grain maize,US-21-051,130.0,264.0
Grain maize,US-06-005,98.33333333333331,253.33333333333331
Grain maize,US-13-089,115.0,270.0
Grain maize,US-37-173,116.5,252.75
Grain maize,US-08-053,128.0,284.0
Grain maize,US-21-003,130.0,264.0
Grain maize,US-22-127,81.0,206.0
Grain maize,US-47-189,124.0,258.0
Grain maize,US-12-117,88.0,214.0
Grain maize,US-28-039,124.0,238.0
Grain maize,US-12-039,88.0,217.5
Grain maize,US-21-033,130.0,264.0
Grain maize,US-35-033,122.0,275.0
Grain maize,US-08-027,128.0,284.0
Grain maize,US-22-125,85.0,208.33333333333331
Grain maize,US-44-009,124.75,284.25
Grain maize,US-51-063,123.75,260.5
Grain maize,US-42-133,121.0,283.0
Grain maize,US-20-119,122.0,260.0
Grain maize,US-37-093,115.0,275.0
Grain maize,US-13-013,108.0,268.0
Grain maize,US-12-045,85.0,288.0
Grain maize,US-13-027,84.0,238.75
Grain maize,US-31-013,132.0,278.0
Grain maize,US-05-003,86.0,212.0
Grain maize,US-05-007,105.0,271.0
Grain maize,US-21-127,123.6,267.0
Grain maize,US-06-009,91.0,252.0
Grain maize,US-46-137,142.0,280.0
Grain maize,US-20-203,122.0,260.0
Grain maize,US-51-061,126.0,260.0
Grain maize,US-48-045,113.0,252.75
Grain maize,US-20-081,122.0,260.0
Grain maize,US-48-201,97.0,230.0
Grain maize,US-27-165,136.0,281.0
Grain maize,US-22-065,81.0,214.0
Grain maize,US-39-117,121.0,283.0
Grain maize,US-36-111,136.0,288.0
Grain maize,US-06-085,91.0,252.0
Grain maize,US-04-009,133.0,273.6
Grain maize,US-29-063,128.0,268.0
Grain maize,US-32-003,120.72727272727272,261.72727272727275
Grain maize,US-12-121,60.0,283.0
Grain maize,US-37-091,116.0,250.0
Grain maize,US-48-343,97.0,230.0
Grain maize,US-47-107,117.5,256.75
Grain maize,US-13-079,99.0,246.5
Grain maize,US-48-371,100.6,251.2
Grain maize,US-46-073,142.0,280.0
Grain maize,US-12-065,75.0,251.0
Grain maize,US-47-165,120.75,265.5
Grain maize,US-13-033,91.75,282.5
Grain maize,US-20-079,120.75,267.5
Grain maize,US-42-089,125.4,283.4
Grain maize,US-51-165,126.0,260.0
Grain maize,US-51-159,117.0,270.0
Grain maize,US-37-027,116.0,250.0
Grain maize,US-48-241,96.5,227.33333333333331
Grain maize,US-31-049,132.0,278.0
Grain maize,US-46-111,142.0,280.0
Grain maize,US-49-013,130.0,285.0
Grain maize,US-51-141,117.0,262.0
Grain maize,US-21-031,130.0,264.0
Grain maize,US-06-087,91.0,252.0
Grain maize,US-24-005,116.0,260.0
Grain maize,US-51-119,119.5,278.0
Grain maize,US-34-031,121.0,283.0
Grain maize,US-06-083,91.0,252.0
Grain maize,US-51-111,126.0,260.0
Grain maize,US-45-047,102.0,267.0
Grain maize,US-31-155,132.0,278.0
Grain maize,US-13-241,107.33333333333331,243.66666666666663
Grain maize,US-51-091,126.0,260.0
Grain maize,US-21-151,116.0,276.0
Grain maize,US-26-129,121.0,283.0
Grain maize,US-27-031,136.0,281.0
Grain maize,US-29-023,128.0,268.0
Grain maize,US-28-157,79.0,209.0
Grain maize,US-13-137,108.25,256.0
Grain maize,US-13-151,102.66666666666669,255.0
Grain maize,US-53-029,121.0,283.0
Grain maize,US-47-057,115.5,256.5
Grain maize,US-42-043,121.0,283.0
Grain maize,US-21-195,124.6,268.4
Grain maize,US-48-333,93.25,242.0
Grain maize,US-34-003,124.75,284.25
Grain maize,US-21-175,125.5,266.0
Grain maize,US-37-129,100.66666666666669,263.0
Grain maize,US-04-013,116.8181818181818,267.6363636363636
Grain maize,US-01-049,103.0,250.33333333333331
Grain maize,US-37-183,116.0,250.0
Grain maize,US-06-051,142.0,256.25
Grain maize,US-48-233,97.0,230.0
Grain maize,US-37-013,132.0,271.0
Grain maize,US-47-013,124.0,258.0
Grain maize,US-56-039,136.0,282.0
Grain maize,US-24-037,113.0,262.0
Grain maize,US-30-023,128.0,254.0
Grain maize,US-48-041,97.0,230.0
Grain maize,US-12-075,88.0,214.0
Grain maize,US-42-023,128.33333333333334,283.6666666666667
Grain maize,US-54-041,135.25,273.25
Grain maize,US-12-057,88.0,214.0
Grain maize,US-53-049,121.0,283.0
Grain maize,US-20-025,122.0,260.0
Grain maize,US-37-167,95.0,276.0
Grain maize,US-01-071,101.5,246.0
Grain maize,US-28-159,102.25,241.75
Grain maize,US-11-001,120.5,260.5
Grain maize,US-12-103,88.0,214.0
Grain maize,US-48-411,97.0,230.0
Grain maize,US-46-103,142.0,280.0
Grain maize,US-30-087,134.0,252.0
Grain maize,US-51-087,123.0,265.6666666666667
Grain maize,US-42-125,121.0,283.0
Grain maize,US-48-359,97.0,230.0
Grain maize,US-26-097,127.42857142857144,284.2857142857143
Grain maize,US-45-087,132.0,272.0
Grain maize,US-48-427,60.0,283.0
Grain maize,US-20-123,122.0,260.0
Grain maize,US-48-105,78.5,256.5
Grain maize,US-48-467,97.0,230.0
Grain maize,US-25-007,128.0,271.0
Grain maize,US-27-103,136.0,281.0
Grain maize,US-51-093,123.0,279.0
Grain maize,US-26-089,136.0,286.0
Grain maize,US-08-115,128.0,284.0
Grain maize,US-49-007,130.0,285.0
Grain maize,US-53-073,121.0,283.0
Grain maize,US-13-179,94.0,274.0
Grain maize,US-48-351,95.5,222.0
Grain maize,US-04-001,113.0,268.0
Grain maize,US-51-041,121.33333333333331,273.3333333333333
Grain maize,US-40-023,98.75,246.75
Grain maize,US-13-195,108.66666666666669,270.0
Grain maize,US-21-147,130.0,264.0
Grain maize,US-51-027,126.0,260.0
Grain maize,US-21-085,130.0,264.0
Grain maize,US-37-057,106.0,280.0
Grain maize,US-26-033,121.0,283.0
Grain maize,US-06-073,128.5,268.6666666666667
Grain maize,US-18-123,104.0,276.6666666666667
Grain maize,US-48-017,97.0,230.0
Grain maize,US-28-055,87.2,211.0
Grain maize,US-06-105,125.66666666666669,268.3333333333333
Grain maize,US-51-101,126.0,260.0
Grain maize,US-34-009,121.0,283.0
Grain maize,US-21-235,130.0,264.0
Grain maize,US-19-029,133.0,270.0
Grain maize,US-38-085,140.0,272.0
Grain maize,US-21-095,130.0,264.0
Grain maize,US-37-017,105.0,261.0
Grain maize,US-21-099,130.0,264.0
Grain maize,US-48-169,97.0,230.0
Grain maize,US-48-033,97.0,230.0
Grain maize,US-47-135,124.0,258.0
Grain maize,US-16-033,136.0,279.0
Grain maize,US-42-075,132.0,284.0
Grain maize,US-48-475,97.0,230.0
Grain maize,US-41-031,121.0,283.0
Grain maize,US-12-083,74.0,248.5
Grain maize,US-49-033,130.0,285.0
Grain maize,US-47-129,124.0,258.0
Grain maize,US-37-087,114.75,253.75
Grain maize,US-50-023,121.0,283.0
Grain maize,US-55-121,138.0,283.0
Grain maize,US-48-157,97.0,230.0
Grain maize,US-29-157,128.0,268.0
Grain maize,US-48-321,78.5,256.5
Grain maize,US-23-009,136.0,268.0
Grain maize,US-13-269,92.0,224.0
Grain maize,US-40-117,107.0,270.0
Grain maize,US-13-189,102.0,274.75
Grain maize,US-22-103,94.0,214.0
Grain maize,US-05-057,119.0,235.0
Grain maize,US-46-023,142.0,280.0
Grain maize,US-21-153,130.0,264.0
Grain maize,US-55-007,138.0,283.0
Grain maize,US-48-013,60.0,283.0
Grain maize,US-37-101,130.0,276.0
Grain maize,US-54-099,126.75,268.75
Grain maize,US-47-005,124.0,258.0
Grain maize,US-48-499,97.0,230.0
Grain maize,US-48-083,97.0,230.0
Grain maize,US-21-135,125.25,274.25
Grain maize,US-51-051,126.0,260.0
Grain maize,US-34-023,121.0,283.0
Grain maize,US-40-095,103.5,237.0
Grain maize,US-48-031,77.0,212.0
Grain maize,US-12-055,88.0,214.0
Grain maize,US-37-089,114.33333333333331,256.3333333333333
Grain maize,US-48-339,97.0,230.0
Grain maize,US-27-127,136.0,281.0
Grain maize,US-34-027,121.0,283.0
Grain maize,US-41-015,126.66666666666669,287.0
Grain maize,US-01-003,101.0,233.0
Grain maize,US-48-079,97.0,230.0
Grain maize,US-30-061,140.0,259.5
Grain maize,US-16-015,136.0,279.0
Grain maize,US-30-025,134.0,252.0
Grain maize,US-24-039,125.0,277.0
Grain maize,US-55-029,133.75,283.0
Grain maize,US-21-155,123.33333333333331,266.0
Grain maize,US-01-047,82.0,281.0
Grain maize,US-13-191,94.0,278.5
Grain maize,US-47-063,116.0,257.0
Grain maize,US-46-035,142.0,280.0
Grain maize,US-16-049,131.9090909090909,280.09090909090907
Grain maize,US-05-063,119.0,235.0
Grain maize,US-12-027,88.0,214.0
Grain maize,US-21-187,117.0,270.3333333333333
Grain maize,US-26-163,121.0,283.0
Grain maize,US-41-039,121.0,283.0
Grain maize,US-51-143,126.0,260.0
Grain maize,US-30-043,134.0,252.0
Grain maize,US-54-007,140.0,270.0
Grain maize,US-48-455,97.0,230.0
Grain maize,US-01-119,101.0,233.0
Grain maize,US-48-419,97.0,230.0
Grain maize,US-04-012,104.5,268.0
Grain maize,US-20-113,114.0,269.0
Grain maize,US-06-019,114.75,254.875
Grain maize,US-20-055,122.0,260.0
Grain maize,US-47-085,124.0,258.0
Grain maize,US-37-153,105.25,274.75
Grain maize,US-42-059,121.0,283.0
Grain maize,US-29-027,128.0,268.0
Grain maize,US-46-007,142.0,280.0
Grain maize,US-22-067,86.0,208.0
Grain maize,US-37-165,105.25,274.5
Grain maize,US-08-095,128.0,284.0
Grain maize,US-40-141,110.0,244.0
Grain maize,US-12-113,83.0,212.0
Grain maize,US-35-029,122.0,275.0
Grain maize,US-12-079,68.0,268.25
Grain maize,US-12-041,88.0,214.0
Grain maize,US-38-071,140.0,272.0
Grain maize,US-26-079,136.0,286.0
Grain maize,US-05-131,105.0,225.0
Grain maize,US-51-015,126.0,260.0
Grain maize,US-40-125,110.0,244.0
Grain maize,US-26-109,133.25,283.75
Grain maize,US-16-063,136.0,279.0
Grain maize,US-35-045,122.0,275.0
Grain maize,US-48-007,84.66666666666667,247.66666666666663
Grain maize,US-08-083,128.0,284.0
Grain maize,US-36-091,136.0,288.0
Grain maize,US-33-015,136.0,268.0
Grain maize,US-05-145,95.0,215.0
Grain maize,US-01-121,101.0,233.0
Grain maize,US-30-053,134.0,252.0
Grain maize,US-48-323,78.5,256.5
Grain maize,US-20-185,122.0,260.0
Grain maize,US-28-069,107.0,290.0
Grain maize,US-47-145,120.33333333333331,257.6666666666667
Grain maize,US-48-355,60.0,283.0
Grain maize,US-51-127,121.5,273.25
Grain maize,US-34-001,121.0,283.0
Grain maize,US-13-039,84.0,265.5
Grain maize,US-28-149,86.0,214.0
Grain maize,US-21-067,122.25,269.25
Grain maize,US-46-085,142.0,280.0
Grain maize,US-45-029,87.0,270.0
Grain maize,US-21-131,130.0,264.0
Grain maize,US-40-027,110.0,244.0
Grain maize,US-51-690,126.0,260.0
Grain maize,US-13-009,96.5,269.5
Grain maize,US-19-163,131.0,272.6666666666667
Grain maize,US-13-181,93.0,268.0
Grain maize,US-28-007,96.25,222.25
Grain maize,US-34-033,124.25,278.75
Grain maize,US-26-039,136.0,286.0
Grain maize,US-19-117,133.0,270.0
Grain maize,US-18-117,91.0,283.0
Grain maize,US-19-069,133.0,270.0
Grain maize,US-18-055,91.0,283.0
Grain maize,US-26-073,136.0,286.0
