crop_name,country_code,adm_id,harvest_year,yield,harvest_area,production
maize,ES,ES419,2014,11.7,19698.0,230466.6
maize,ES,ES419,2015,13.0,18510.0,240630.0
maize,ES,ES419,2016,12.5,16300.0,203750.0
maize,ES,ES419,2017,12.5,11783.0,147288.0
maize,ES,ES419,2018,14.022,11381.0,159584.0
maize,ES,ES419,2019,14.195,14019.0,199000.0
maize,ES,ES419,2020,14.447,14856.0,214625.0
maize,ES,ES421,1998,11.776,25590.0,301350.0
maize,ES,ES421,1999,12.087,22535.0,272373.0
maize,ES,ES421,2000,11.794,22961.0,270807.0
maize,ES,ES421,2001,12.496,23249.0,290511.0
maize,ES,ES421,2003,11.094,20915.0,232035.0
maize,ES,ES421,2004,12.496,21860.0,273155.0
maize,ES,ES421,2005,12.689,21024.0,266772.0
maize,ES,ES421,2006,12.388,16430.0,203535.0
maize,ES,ES421,2007,12.144,11034.0,133998.0
maize,ES,ES421,2008,12.98,13303.0,172669.0
maize,ES,ES421,2009,13.0,11518.0,149734.0
maize,ES,ES421,2010,13.0,10224.0,132912.0
maize,ES,ES421,2011,13.0,14918.0,193934.0
maize,ES,ES421,2012,12.6,16851.0,212322.6
maize,ES,ES421,2013,13.8,15900.0,219420.0
maize,ES,ES421,2014,13.5,13800.0,186300.0
maize,ES,ES421,2015,13.3,11000.0,146300.0
maize,ES,ES421,2016,13.5,8800.0,118800.0
maize,ES,ES421,2017,13.5,8000.0,108000.0
maize,ES,ES421,2018,14.0,6442.0,90188.0
maize,ES,ES421,2019,14.5,6500.0,94250.0
maize,ES,ES421,2020,14.4,6800.0,97920.0
maize,ES,ES422,1998,9.777,4807.0,46998.0
maize,ES,ES422,1999,10.379,3902.0,40500.0
maize,ES,ES422,2000,11.974,2358.0,28235.0
maize,ES,ES422,2001,11.696,5396.0,63110.0
maize,ES,ES422,2002,1.026,27180.0,27900.0
maize,ES,ES422,2003,11.978,7958.0,95319.0
maize,ES,ES422,2004,10.982,9365.0,102845.0
maize,ES,ES422,2005,13.953,7095.0,98993.0
maize,ES,ES422,2006,12.94,4166.0,53908.0
maize,ES,ES422,2007,13.437,4144.0,55682.0
maize,ES,ES422,2008,10.907,5248.0,57238.0
maize,ES,ES422,2009,11.906,4426.0,52694.0
maize,ES,ES422,2010,11.219,3993.0,44799.267
maize,ES,ES422,2011,11.711,5324.0,62348.05
maize,ES,ES422,2012,10.415,6855.0,71396.6
maize,ES,ES422,2013,9.999,7142.0,71410.1
maize,ES,ES422,2014,11.041,7042.0,77747.6
maize,ES,ES422,2015,11.0,5854.0,64394.7
maize,ES,ES422,2016,11.374,4761.0,54152.0
maize,ES,ES422,2017,11.501,3828.0,44025.0
maize,ES,ES422,2018,11.504,3553.0,40875.0
maize,ES,ES422,2019,11.506,4028.0,46346.0
maize,ES,ES422,2020,10.766,1224.0,13178.0
maize,ES,ES423,1998,10.957,2139.0,23436.0
maize,ES,ES423,1999,11.396,2167.0,24696.0
maize,ES,ES423,2000,10.988,2136.0,23471.0
maize,ES,ES423,2001,11.089,2259.0,25049.0
maize,ES,ES423,2002,1.369,1865.0,2554.0
maize,ES,ES423,2003,11.356,1821.0,20679.0
maize,ES,ES423,2004,11.28,1736.0,19582.0
maize,ES,ES423,2005,10.459,1576.0,16483.0
maize,ES,ES423,2006,10.793,1327.0,14322.0
maize,ES,ES423,2007,11.938,1008.0,12034.0
maize,ES,ES423,2008,11.511,1270.0,14619.0
maize,ES,ES423,2009,10.576,935.0,9889.0
maize,ES,ES423,2010,10.801,708.0,7647.4
maize,ES,ES423,2011,11.016,1148.0,12646.6
maize,ES,ES423,2012,11.148,1243.0,13857.4
maize,ES,ES423,2013,11.324,1247.0,14120.5
maize,ES,ES423,2014,11.995,1083.0,12990.3
maize,ES,ES423,2015,12.064,1132.0,13656.5
maize,ES,ES423,2016,12.012,759.0,9117.0
maize,ES,ES423,2017,11.97,1250.0,14963.0
maize,ES,ES423,2018,11.716,803.0,9408.0
maize,ES,ES423,2019,11.81,662.0,7818.0
maize,ES,ES423,2020,12.058,656.0,7910.0
maize,ES,ES424,1998,9.7,5970.0,57909.0
maize,ES,ES424,1999,10.0,5454.0,54540.0
maize,ES,ES424,2000,9.85,5854.0,57662.0
maize,ES,ES424,2001,10.1,6552.0,66175.0
maize,ES,ES424,2002,1.049,29045.0,30454.0
maize,ES,ES424,2003,11.589,6329.0,73347.0
maize,ES,ES424,2004,10.592,6356.0,67320.0
maize,ES,ES424,2005,12.595,5167.0,65079.0
maize,ES,ES424,2006,12.977,3159.0,40995.0
maize,ES,ES424,2007,14.886,3940.0,58650.0
maize,ES,ES424,2008,12.964,3858.0,50014.0
maize,ES,ES424,2009,11.973,3830.0,45856.0
maize,ES,ES424,2010,12.972,3320.0,43065.5
maize,ES,ES424,2011,11.99,3555.0,42625.0
maize,ES,ES424,2013,11.935,3619.0,43193.0
maize,ES,ES424,2014,11.949,3507.0,41904.0
maize,ES,ES424,2015,11.894,3181.0,37836.0
maize,ES,ES424,2016,11.992,2381.0,28552.0
maize,ES,ES424,2017,11.987,2521.0,30220.0
maize,ES,ES424,2018,13.482,2434.0,32815.0
maize,ES,ES424,2019,11.98,2800.0,33545.0
maize,ES,ES424,2020,12.969,2485.0,32227.0
maize,ES,ES425,1998,9.449,14057.0,132823.0
maize,ES,ES425,1999,9.765,12518.0,122239.0
maize,ES,ES425,2000,9.604,12708.0,122046.0
maize,ES,ES425,2001,8.574,14494.0,124277.0
maize,ES,ES425,2003,10.736,14800.0,158886.0
maize,ES,ES425,2004,11.0,13915.0,153068.0
maize,ES,ES425,2005,11.82,12662.0,149665.0
maize,ES,ES425,2006,11.768,11361.0,133696.0
maize,ES,ES425,2007,13.926,10995.0,153114.0
maize,ES,ES425,2008,13.839,13093.0,181198.0
maize,ES,ES425,2009,13.848,11399.0,157850.0
maize,ES,ES425,2010,13.785,9510.0,131090.624
maize,ES,ES425,2011,13.864,10437.0,144703.5
maize,ES,ES425,2012,9.895,10564.0,104535.0
maize,ES,ES425,2013,12.359,11140.0,137677.5
maize,ES,ES425,2014,12.393,9737.0,120667.0
maize,ES,ES425,2015,9.609,8263.0,79402.7
maize,ES,ES425,2016,10.076,6632.0,66825.0
maize,ES,ES425,2017,10.658,6074.0,64735.0
maize,ES,ES425,2018,12.5,5448.0,68100.0
maize,ES,ES425,2019,11.25,5425.0,61031.0
maize,ES,ES425,2020,10.3,4651.0,47905.0
maize,ES,ES431,1998,11.5,39000.0,448500.0
maize,ES,ES431,1999,12.0,35972.0,431664.0
maize,ES,ES431,2000,10.2,41337.0,421637.0
maize,ES,ES431,2001,12.0,45000.0,540000.0
maize,ES,ES431,2002,1.022,753628.0,771107.0
maize,ES,ES431,2003,9.53,42100.0,401213.0
maize,ES,ES431,2004,10.957,38800.0,425132.0
maize,ES,ES431,2005,10.2,35925.0,366435.0
maize,ES,ES431,2006,9.3,36000.0,334800.0
maize,ES,ES431,2007,11.52,35600.0,410112.0
maize,ES,ES431,2008,11.05,40676.0,449470.0
maize,ES,ES431,2009,10.515,27540.0,289583.0
maize,ES,ES431,2010,10.254,25390.0,260349.06
maize,ES,ES431,2011,12.668,35331.0,447573.108
maize,ES,ES431,2012,11.627,41259.0,479718.393
maize,ES,ES431,2013,11.403,47113.0,537229.539
maize,ES,ES431,2014,12.336,41021.0,506035.056
maize,ES,ES431,2015,12.628,35347.0,446361.916
maize,ES,ES431,2016,11.452,29781.0,341052.0
maize,ES,ES431,2017,13.008,26826.0,348953.0
maize,ES,ES431,2018,13.862,26134.0,362270.0
maize,ES,ES431,2019,14.348,27307.0,391801.0
maize,ES,ES431,2020,13.259,23612.0,313072.0
maize,ES,ES432,1998,10.0,20000.0,200000.0
maize,ES,ES432,1999,10.0,16321.0,163210.0
maize,ES,ES432,2000,10.5,20994.0,220437.0
maize,ES,ES432,2001,11.0,21000.0,231000.0
maize,ES,ES432,2002,8.9,21500.0,191350.0
maize,ES,ES432,2003,8.4,19500.0,163800.0
maize,ES,ES432,2004,10.511,20020.0,210430.0
maize,ES,ES432,2005,9.7,19000.0,184300.0
maize,ES,ES432,2006,9.5,17600.0,167200.0
maize,ES,ES432,2007,12.12,17414.0,211058.0
maize,ES,ES432,2008,11.231,19893.0,223418.0
maize,ES,ES432,2009,10.324,15529.0,160321.0
maize,ES,ES432,2010,10.752,14158.0,152226.816
maize,ES,ES432,2011,12.791,16718.0,213839.938
maize,ES,ES432,2012,11.808,19384.0,228886.272
maize,ES,ES432,2013,11.628,22023.0,256083.444
maize,ES,ES432,2014,12.51,21848.0,273318.48
maize,ES,ES432,2015,13.048,20508.0,267588.384
maize,ES,ES432,2016,12.892,19547.0,252000.0
maize,ES,ES432,2017,14.122,18285.0,258221.0
maize,ES,ES432,2018,15.083,18022.0,271826.0
maize,ES,ES432,2019,15.134,17557.0,265708.0
maize,ES,ES432,2020,13.41,17384.0,233120.0
maize,ES,ES511,1998,4.502,2556.0,11507.0
maize,ES,ES511,1999,4.538,2586.0,11734.0
maize,ES,ES511,2000,3.517,2574.0,9053.0
maize,ES,ES511,2001,4.247,2582.0,10967.0
maize,ES,ES511,2002,0.749,15846.0,11866.0
maize,ES,ES511,2003,3.448,2526.0,8710.0
maize,ES,ES511,2004,4.332,2458.0,10648.0
maize,ES,ES511,2005,4.082,2497.0,10193.0
maize,ES,ES511,2006,3.357,2561.0,8597.0
maize,ES,ES511,2007,4.25,2388.0,10148.0
maize,ES,ES511,2008,4.053,1564.0,6339.0
maize,ES,ES511,2009,3.788,1643.0,6224.0
maize,ES,ES511,2010,3.254,1477.0,4805.934
maize,ES,ES511,2011,6.63,981.0,6503.928
maize,ES,ES511,2012,6.687,299.0,1999.499
maize,ES,ES511,2013,9.832,303.0,2979.017
maize,ES,ES511,2014,8.057,153.0,1232.655
maize,ES,ES511,2015,5.344,90.0,480.969
maize,ES,ES511,2016,5.032,186.0,936.0
maize,ES,ES511,2017,6.323,121.0,765.0
maize,ES,ES511,2018,6.763,173.0,1170.0
maize,ES,ES511,2019,6.015,196.0,1179.0
maize,ES,ES511,2020,6.173,179.0,1105.0
maize,ES,ES512,1998,8.605,13945.0,119993.0
maize,ES,ES512,1999,9.699,10869.0,105421.0
maize,ES,ES512,2000,9.924,11115.0,110301.0
maize,ES,ES512,2001,8.306,11346.0,94239.0
maize,ES,ES512,2002,0.888,19358.0,17189.0
maize,ES,ES512,2003,7.86,10959.0,86137.0
maize,ES,ES512,2004,10.052,10786.0,108418.0
maize,ES,ES512,2005,10.072,9535.0,96037.0
maize,ES,ES512,2006,10.101,8654.0,87410.0
maize,ES,ES512,2007,10.979,7583.0,83251.0
maize,ES,ES512,2008,9.884,6773.0,66947.0
maize,ES,ES512,2009,11.038,7950.0,87755.0
maize,ES,ES512,2010,11.037,7386.0,81521.108
maize,ES,ES512,2011,11.513,8086.0,93097.11
maize,ES,ES512,2012,10.927,7629.0,83360.416
maize,ES,ES512,2013,12.909,7839.0,101191.688
maize,ES,ES512,2014,12.157,7995.0,97197.78
maize,ES,ES512,2015,10.962,7725.0,84683.412
maize,ES,ES512,2016,11.122,7499.0,83402.0
maize,ES,ES512,2017,10.46,6601.0,69050.0
maize,ES,ES512,2018,10.477,5545.0,58096.0
maize,ES,ES512,2019,10.53,5912.0,62256.0
maize,ES,ES512,2020,13.326,5989.0,79807.0
maize,ES,ES513,1998,11.876,21123.0,250862.0
maize,ES,ES513,1999,11.276,18938.0,213538.0
maize,ES,ES513,2000,11.471,22965.0,263424.0
maize,ES,ES513,2001,10.7,30233.0,323478.0
maize,ES,ES513,2002,0.744,33508.0,24925.0
maize,ES,ES513,2003,9.45,28108.0,265625.0
maize,ES,ES513,2004,9.845,29572.0,291146.0
maize,ES,ES513,2005,8.8,26690.0,234878.0
maize,ES,ES513,2006,10.0,24705.0,247051.0
maize,ES,ES513,2007,10.021,21838.0,218828.0
maize,ES,ES513,2008,10.03,24367.0,244391.0
maize,ES,ES513,2009,8.496,28545.0,242527.0
maize,ES,ES513,2010,9.443,24182.0,228354.016
maize,ES,ES513,2011,9.836,27499.0,270472.844
maize,ES,ES513,2012,10.269,28271.0,290317.289
maize,ES,ES513,2013,10.832,30746.0,333033.814
maize,ES,ES513,2014,10.191,29934.0,305072.302
maize,ES,ES513,2015,8.294,33286.0,276058.802
maize,ES,ES513,2016,10.263,30719.0,315282.0
maize,ES,ES513,2017,9.647,30618.0,295363.0
maize,ES,ES513,2018,10.256,31243.0,320435.0
maize,ES,ES513,2019,7.964,33907.0,270035.0
maize,ES,ES513,2020,11.647,33830.0,394005.0
maize,ES,ES514,1998,7.103,213.0,1513.0
maize,ES,ES514,1999,6.892,212.0,1461.0
maize,ES,ES514,2000,8.39,136.0,1141.0
maize,ES,ES514,2001,7.966,145.0,1155.0
maize,ES,ES514,2002,0.829,29066.0,24093.0
maize,ES,ES514,2003,7.072,125.0,884.0
maize,ES,ES514,2004,7.389,113.0,835.0
maize,ES,ES514,2005,8.222,144.0,1184.0
maize,ES,ES514,2006,7.385,122.0,901.0
maize,ES,ES514,2007,8.394,109.0,915.0
maize,ES,ES514,2008,8.358,123.0,1028.0
maize,ES,ES514,2009,8.439,41.0,346.0
maize,ES,ES514,2010,6.487,23.0,149.2
maize,ES,ES514,2011,8.23,38.0,312.722
maize,ES,ES514,2012,8.816,46.0,405.536
maize,ES,ES514,2013,8.933,67.0,598.511
maize,ES,ES514,2014,9.0,65.0,585.0
maize,ES,ES514,2015,9.0,122.0,1098.0
maize,ES,ES514,2016,8.817,109.0,961.0
maize,ES,ES514,2017,8.754,122.0,1068.0
maize,ES,ES514,2018,8.106,112.0,908.0
maize,ES,ES514,2019,8.94,84.0,751.0
maize,ES,ES514,2020,10.0,79.0,790.0
maize,ES,ES521,1998,7.401,1240.0,9177.0
maize,ES,ES521,1999,6.569,735.0,4828.0
maize,ES,ES521,2000,4.979,426.0,2121.0
maize,ES,ES521,2001,4.993,599.0,2991.0
maize,ES,ES521,2002,0.349,10150.0,3540.0
maize,ES,ES521,2003,4.806,397.0,1908.0
maize,ES,ES521,2004,5.2,385.0,2002.0
maize,ES,ES521,2005,4.5,338.0,1521.0
maize,ES,ES521,2006,4.17,224.0,934.0
maize,ES,ES521,2007,6.01,198.0,1190.0
maize,ES,ES521,2008,6.805,370.0,2518.0
maize,ES,ES521,2009,7.413,167.0,1238.0
maize,ES,ES521,2010,8.3,179.0,1485.7
maize,ES,ES521,2012,7.975,319.0,2544.0
maize,ES,ES521,2013,12.0,292.0,3504.0
maize,ES,ES521,2014,12.0,410.0,4920.0
maize,ES,ES521,2015,10.5,384.0,4032.0
maize,ES,ES521,2016,9.994,310.0,3098.0
maize,ES,ES521,2017,11.0,212.0,2332.0
maize,ES,ES521,2018,10.948,210.0,2299.0
maize,ES,ES521,2019,10.92,137.0,1496.0
maize,ES,ES521,2020,11.915,141.0,1680.0
maize,ES,ES522,1998,4.247,502.0,2132.0
maize,ES,ES522,1999,5.251,371.0,1948.0
maize,ES,ES522,2000,4.753,389.0,1849.0
maize,ES,ES522,2001,4.408,360.0,1587.0
maize,ES,ES522,2002,1.108,19317.0,21397.0
maize,ES,ES522,2003,4.739,184.0,872.0
maize,ES,ES522,2004,4.632,204.0,945.0
maize,ES,ES522,2005,4.745,106.0,503.0
maize,ES,ES522,2006,3.316,95.0,315.0
maize,ES,ES522,2007,2.432,37.0,90.0
maize,ES,ES522,2008,2.174,23.0,50.0
maize,ES,ES522,2009,3.188,16.0,51.0
maize,ES,ES522,2010,1.5,36.0,54.0
maize,ES,ES522,2011,2.833,42.0,119.0
maize,ES,ES522,2012,3.854,96.0,370.0
maize,ES,ES522,2013,4.693,176.0,826.0
maize,ES,ES522,2014,3.767,86.0,323.925
maize,ES,ES522,2015,4.309,94.0,405.05
maize,ES,ES522,2016,3.961,124.0,491.0
maize,ES,ES522,2017,3.884,129.0,501.0
maize,ES,ES522,2018,3.26,154.0,502.0
maize,ES,ES522,2019,3.174,121.0,384.0
maize,ES,ES522,2020,3.52,100.0,352.0
maize,ES,ES523,1998,7.572,760.0,5755.0
maize,ES,ES523,1999,7.93,500.0,3965.0
maize,ES,ES523,2000,7.963,382.0,3042.0
maize,ES,ES523,2001,7.706,361.0,2782.0
maize,ES,ES523,2002,1.022,4203.0,4295.0
maize,ES,ES523,2003,5.285,333.0,1760.0
maize,ES,ES523,2004,5.255,290.0,1524.0
maize,ES,ES523,2005,7.892,507.0,4001.0
maize,ES,ES523,2006,8.374,262.0,2194.0
maize,ES,ES523,2007,8.551,392.0,3352.0
maize,ES,ES523,2008,10.0,509.0,5090.0
maize,ES,ES523,2009,10.0,575.0,5750.0
maize,ES,ES523,2010,15.147,344.0,5210.4
maize,ES,ES523,2011,12.0,204.0,2448.0
maize,ES,ES523,2012,8.0,156.0,1248.0
maize,ES,ES523,2013,14.6,206.0,3007.6
maize,ES,ES523,2014,11.412,368.0,4199.616
maize,ES,ES523,2015,10.87,312.0,3391.44
maize,ES,ES523,2016,12.0,144.0,1728.0
maize,ES,ES523,2017,11.2,252.0,2822.0
maize,ES,ES523,2018,12.0,121.0,1452.0
maize,ES,ES523,2019,14.503,153.0,2219.0
maize,ES,ES523,2020,14.962,79.0,1182.0
maize,ES,ES611,1998,3.293,75.0,247.0
maize,ES,ES611,1999,3.227,75.0,242.0
maize,ES,ES611,2000,3.563,32.0,114.0
maize,ES,ES611,2001,3.5,30.0,105.0
maize,ES,ES611,2002,4.152,33.0,137.0
maize,ES,ES611,2003,4.136,22.0,91.0
maize,ES,ES611,2004,4.25,16.0,68.0
maize,ES,ES611,2005,3.667,24.0,88.0
maize,ES,ES611,2006,3.235,17.0,55.0
maize,ES,ES611,2007,4.043,23.0,93.0
maize,ES,ES611,2008,4.261,23.0,98.0
maize,ES,ES611,2009,1.507,73.0,110.0
maize,ES,ES611,2010,1.349,43.0,57.992
maize,ES,ES611,2011,1.131,61.0,68.997
maize,ES,ES611,2012,2.35,20.0,47.001
maize,ES,ES611,2013,1.118,68.0,76.004
maize,ES,ES611,2014,3.222,9.0,28.998
maize,ES,ES611,2016,3.166,6.0,19.0
maize,ES,ES611,2017,4.5,10.0,45.0
maize,ES,ES611,2018,5.545,11.0,61.0
maize,ES,ES611,2019,3.625,8.0,29.0
maize,ES,ES611,2020,5.333,3.0,16.0
maize,ES,ES612,1998,10.548,4304.0,45400.0
maize,ES,ES612,1999,11.744,2064.0,24240.0
maize,ES,ES612,2000,11.818,4490.0,53064.0
maize,ES,ES612,2001,11.924,4488.0,53514.0
maize,ES,ES612,2002,12.312,3802.0,46811.0
maize,ES,ES612,2003,12.286,4101.0,50385.0
maize,ES,ES612,2004,12.233,3511.0,42950.0
maize,ES,ES612,2005,11.333,3494.0,39596.0
maize,ES,ES612,2006,11.881,581.0,6903.0
maize,ES,ES612,2007,11.556,3260.0,37671.0
maize,ES,ES612,2008,11.547,4613.0,53268.0
maize,ES,ES612,2009,9.292,3523.0,32734.0
maize,ES,ES612,2010,9.74,3000.0,29220.0
maize,ES,ES612,2011,9.659,3377.0,32618.0
maize,ES,ES612,2012,8.559,3527.0,30187.1
maize,ES,ES612,2013,8.513,4156.0,35382.076
maize,ES,ES612,2014,12.0,3343.0,40117.49
maize,ES,ES612,2015,11.365,3238.0,36799.746
maize,ES,ES612,2016,12.563,2217.0,27855.0
maize,ES,ES612,2017,12.458,1772.0,22076.0
maize,ES,ES612,2018,12.173,1837.0,22361.0
maize,ES,ES612,2019,12.036,2351.0,28297.0
maize,ES,ES612,2020,14.193,2054.0,29153.0
maize,ES,ES613,1998,11.965,12944.0,154873.0
maize,ES,ES613,1999,9.891,9771.0,96643.0
maize,ES,ES613,2000,10.472,5978.0,62601.0
maize,ES,ES613,2001,11.977,13487.0,161529.0
maize,ES,ES613,2002,12.688,12598.0,159842.0
maize,ES,ES613,2003,12.711,12635.0,160608.0
maize,ES,ES613,2004,12.955,11400.0,147687.0
maize,ES,ES613,2005,12.686,10505.0,133267.0
maize,ES,ES613,2006,12.454,4635.0,57725.0
maize,ES,ES613,2007,12.324,4490.0,55333.0
maize,ES,ES613,2008,12.34,4149.0,51199.0
maize,ES,ES613,2009,12.348,4310.0,53221.0
maize,ES,ES613,2010,12.471,4288.0,53474.0
maize,ES,ES613,2011,12.462,6625.0,82559.0
maize,ES,ES613,2012,12.465,8291.0,103343.5
maize,ES,ES613,2013,12.469,8859.0,110464.5
maize,ES,ES613,2014,12.476,7092.0,88479.0
maize,ES,ES613,2015,10.971,5403.0,59279.0
maize,ES,ES613,2016,12.489,4120.0,51455.0
maize,ES,ES613,2017,11.478,3126.0,35882.0
maize,ES,ES613,2018,12.497,1783.0,22283.0
maize,ES,ES613,2019,12.486,2575.0,32152.0
maize,ES,ES613,2020,12.5,984.0,12300.0
maize,ES,ES614,1998,7.9,6100.0,48190.0
maize,ES,ES614,1999,7.098,4532.0,32170.0
maize,ES,ES614,2000,7.2,3900.0,28080.0
maize,ES,ES614,2001,5.4,4675.0,25245.0
maize,ES,ES614,2002,7.2,4198.0,30226.0
maize,ES,ES614,2003,7.044,4549.0,32043.0
maize,ES,ES614,2004,8.91,4117.0,36681.0
maize,ES,ES614,2005,6.953,3701.0,25734.0
maize,ES,ES614,2006,7.505,3371.0,25300.0
maize,ES,ES614,2007,7.5,2498.0,18735.0
maize,ES,ES614,2008,7.921,2617.0,20729.0
maize,ES,ES614,2009,9.25,2330.0,21552.0
maize,ES,ES614,2010,11.119,2955.0,32857.44
maize,ES,ES614,2011,11.459,3451.0,39544.787
maize,ES,ES614,2012,10.584,3105.0,32862.561
maize,ES,ES614,2013,12.061,3330.0,40163.13
maize,ES,ES614,2014,8.586,3218.0,27629.748
maize,ES,ES614,2015,10.899,2946.0,32108.454
maize,ES,ES614,2016,10.842,2297.0,24905.0
maize,ES,ES614,2017,10.583,2188.0,23156.0
maize,ES,ES614,2018,9.371,2182.0,20447.0
maize,ES,ES614,2019,10.612,2067.0,21935.0
maize,ES,ES614,2020,11.048,1993.0,22018.0
maize,ES,ES615,1998,7.068,1151.0,8135.0
maize,ES,ES615,1999,6.193,807.0,4998.0
maize,ES,ES615,2000,8.383,439.0,3680.0
maize,ES,ES615,2001,8.59,658.0,5652.0
maize,ES,ES615,2002,8.409,658.0,5533.0
maize,ES,ES615,2003,8.233,497.0,4092.0
maize,ES,ES615,2004,8.722,580.0,5059.0
maize,ES,ES615,2005,8.251,251.0,2071.0
maize,ES,ES615,2006,9.005,183.0,1648.0
maize,ES,ES615,2007,8.833,150.0,1325.0
maize,ES,ES615,2008,8.919,236.0,2105.0
maize,ES,ES615,2009,10.044,204.0,2049.0
maize,ES,ES615,2010,9.497,100.0,949.7
maize,ES,ES615,2011,10.432,225.0,2347.28
maize,ES,ES615,2012,11.636,218.0,2536.7
maize,ES,ES615,2013,8.896,186.0,1654.575
maize,ES,ES615,2014,10.5,92.0,966.0
maize,ES,ES615,2015,10.5,231.0,2425.5
maize,ES,ES615,2016,10.0,171.0,1710.0
maize,ES,ES615,2017,9.943,171.0,1700.0
maize,ES,ES615,2018,12.576,198.0,2490.0
maize,ES,ES615,2019,9.435,248.0,2340.0
maize,ES,ES615,2020,13.258,120.0,1591.0
maize,ES,ES616,1998,6.493,2117.0,13746.0
maize,ES,ES616,1999,6.493,2117.0,13746.0
maize,ES,ES616,2000,6.57,876.0,5755.0
maize,ES,ES616,2001,7.628,1625.0,12396.0
maize,ES,ES616,2002,10.69,1679.0,17948.0
maize,ES,ES616,2003,9.203,1327.0,12212.0
maize,ES,ES616,2004,12.477,1231.0,15359.0
maize,ES,ES616,2005,12.818,1251.0,16035.0
maize,ES,ES616,2006,9.949,954.0,9491.0
maize,ES,ES616,2007,11.262,934.0,10519.0
maize,ES,ES616,2008,11.965,781.0,9345.0
maize,ES,ES616,2009,10.688,970.0,10367.0
maize,ES,ES616,2010,11.0,817.0,8987.0
maize,ES,ES616,2011,12.0,1299.0,15588.15
maize,ES,ES616,2012,9.928,1584.0,15725.564
maize,ES,ES616,2013,11.635,2013.0,23421.03
maize,ES,ES616,2014,11.083,1807.0,20027.7
maize,ES,ES616,2015,12.054,1412.0,17019.6
maize,ES,ES616,2016,11.972,1000.0,11972.0
maize,ES,ES616,2017,12.0,575.0,6900.0
maize,ES,ES616,2018,14.0,362.0,5068.0
maize,ES,ES616,2019,14.0,574.0,8036.0
maize,ES,ES616,2020,11.0,654.0,7194.0
maize,ES,ES617,1998,6.75,717.0,4840.0
maize,ES,ES617,1999,5.825,576.0,3355.0
maize,ES,ES617,2000,6.472,511.0,3307.0
maize,ES,ES617,2001,6.74,715.0,4819.0
maize,ES,ES617,2002,6.399,646.0,4134.0
maize,ES,ES617,2003,6.379,797.0,5084.0
maize,ES,ES617,2004,6.485,709.0,4598.0
maize,ES,ES617,2005,6.234,556.0,3466.0
maize,ES,ES617,2006,5.827,652.0,3799.0
maize,ES,ES617,2007,7.083,567.0,4016.0
maize,ES,ES617,2008,6.74,647.0,4361.0
maize,ES,ES617,2009,7.229,516.0,3730.0
maize,ES,ES617,2010,6.089,480.0,2922.8
maize,ES,ES617,2011,6.181,433.0,2676.5
maize,ES,ES617,2012,6.217,565.0,3512.5
maize,ES,ES617,2013,6.58,666.0,4382.0
maize,ES,ES617,2014,6.307,447.0,2819.1
maize,ES,ES617,2015,6.427,346.0,2223.8
maize,ES,ES617,2016,6.398,282.0,1811.0
maize,ES,ES617,2017,5.908,191.0,1123.0
maize,ES,ES617,2018,6.949,256.0,1779.0
maize,ES,ES617,2019,9.418,196.0,1846.0
maize,ES,ES617,2020,9.5,174.0,1653.0
maize,ES,ES618,1998,9.351,23653.0,221176.0
maize,ES,ES618,1999,10.305,16021.0,165089.0
maize,ES,ES618,2000,11.364,10054.0,114256.0
maize,ES,ES618,2001,12.789,29723.0,380114.0
maize,ES,ES618,2002,11.946,27060.0,323265.0
maize,ES,ES618,2003,10.313,26862.0,277028.0
maize,ES,ES618,2004,11.958,25653.0,306750.0
maize,ES,ES618,2005,12.104,20989.0,254041.0
maize,ES,ES618,2006,10.878,8377.0,91122.0
maize,ES,ES618,2007,11.825,11727.0,138673.0
maize,ES,ES618,2008,12.175,14051.0,171068.0
maize,ES,ES618,2009,10.261,12661.0,129914.0
maize,ES,ES618,2010,10.568,10706.0,113145.7
maize,ES,ES618,2011,12.015,15428.0,185367.0
maize,ES,ES618,2012,12.473,21680.0,270414.12
maize,ES,ES618,2013,8.832,24363.0,215172.9
maize,ES,ES618,2014,13.156,16443.0,216323.1
maize,ES,ES618,2015,13.374,15876.0,212330.52
maize,ES,ES618,2016,13.127,10764.0,141298.0
maize,ES,ES618,2017,12.477,8158.0,101789.0
maize,ES,ES618,2018,12.429,4938.0,61374.0
maize,ES,ES618,2019,13.82,7553.0,104383.0
maize,ES,ES618,2020,13.409,2736.0,36686.0
maize,ES,ES620,1998,7.992,826.0,6601.0
maize,ES,ES620,1999,7.589,643.0,4880.0
maize,ES,ES620,2000,7.611,660.0,5023.0
maize,ES,ES620,2001,7.854,213.0,1673.0
maize,ES,ES620,2002,1.188,308018.0,365921.0
maize,ES,ES620,2003,7.751,333.0,2581.0
maize,ES,ES620,2004,7.846,293.0,2299.0
maize,ES,ES620,2005,8.417,283.0,2382.0
maize,ES,ES620,2006,7.849,272.0,2135.0
maize,ES,ES620,2007,7.902,285.0,2252.0
maize,ES,ES620,2008,9.5,244.0,2318.0
maize,ES,ES620,2009,9.5,112.0,1064.0
maize,ES,ES620,2010,9.6,122.0,1171.2
maize,ES,ES620,2011,9.5,126.0,1197.0
maize,ES,ES620,2012,9.5,128.0,1216.0
maize,ES,ES620,2013,10.172,137.0,1393.564
maize,ES,ES620,2014,10.172,474.0,4821.528
maize,ES,ES620,2015,9.615,350.0,3365.25
